STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,Wind Speed,Temperature,Extreme_Wind,Extreme_Temp
72406093721,2019-01-01T00:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"020,1,N,0015,1","99999,9,9,N","002400,1,9,9","+0072,1","+0072,1","10165,1",1.5,7.2,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T00:28:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"100,5,N,0015,5","00091,5,M,N","003219,5,N,5","+0072,5","+0072,5","99999,9",1.5,7.2,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T00:49:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"999,9,C,0000,5","00091,5,W,N","000805,5,N,5","+0070,5","+0070,5","99999,9",0,7,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T00:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","00091,5,W,N","000805,5,N,5","+0072,5","+0072,5","10151,5",0,7.2,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T01:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","00091,5,W,N","000805,5,N,5","+0078,5","+0078,5","10133,5",0,7.8,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T02:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"080,5,N,0015,5","00091,5,W,N","000805,5,N,5","+0078,5","+0078,5","10120,5",1.5,7.8,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T03:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","00122,5,W,N","000805,5,N,5","+0078,5","+0078,5","10108,5",0,7.8,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T04:06:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"190,5,N,0021,5","00152,5,W,N","000402,5,N,5","+0078,5","+0078,5","99999,9",2.1,7.8,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T04:20:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"200,5,N,0026,5","00183,5,M,N","001609,5,N,5","+0083,5","+0083,5","99999,9",2.6,8.3,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T04:32:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"210,5,N,0031,5","00122,5,M,N","002816,5,N,5","+0089,5","+0089,5","99999,9",3.1,8.9,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T04:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"220,5,N,0036,5","00091,5,M,N","002414,5,N,5","+0094,5","+0094,5","10095,5",3.6,9.4,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T04:59:00,6,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",SOD  ,KBWI ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",n/a,n/a,n/a,n/a
72406093721,2019-01-01T04:59:00,6,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",SOM  ,KBWI ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",n/a,n/a,n/a,n/a
72406093721,2019-01-01T05:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"220,5,N,0046,5","00091,5,M,N","001207,5,N,5","+0106,5","+0106,5","10079,5",4.6,10.6,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T06:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"220,1,N,0046,1","99999,9,9,N","001200,1,9,9","+0106,1","+0106,1","10079,1",4.6,10.6,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T06:23:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"230,5,N,0062,5","00091,5,M,N","003219,5,N,5","+0122,5","+0122,5","99999,9",6.2,12.2,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T06:33:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"230,5,N,0072,5","00091,5,M,N","006437,5,N,5","+0128,5","+0128,5","99999,9",7.2,12.8,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T06:49:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"220,5,N,0057,5","00152,5,M,N","011265,5,N,5","+0130,5","+0130,5","99999,9",5.7,13,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T06:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"220,5,N,0067,5","00152,5,M,N","011265,5,N,5","+0133,5","+0133,5","10071,5",6.7,13.3,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T07:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"220,5,N,0072,5","00335,5,M,N","012875,5,N,5","+0150,5","+0139,5","10064,5",7.2,15,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T08:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"230,5,N,0067,5","00335,5,M,N","014484,5,N,5","+0150,5","+0139,5","10058,5",6.7,15,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T09:31:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"250,5,N,0051,5","05791,5,M,N","016093,5,N,5","+0150,5","+0139,5","99999,9",5.1,15,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T09:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"240,5,N,0041,5","05791,5,M,N","016093,5,N,5","+0150,5","+0139,5","10059,5",4.1,15,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T10:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"260,5,N,0031,5","06706,5,M,N","016093,5,N,5","+0144,5","+0139,5","10068,5",3.1,14.4,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T11:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"240,5,N,0051,5","07010,5,M,N","016093,5,N,5","+0150,5","+0133,5","10079,5",5.1,15,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T12:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"240,1,N,0051,1","99999,9,9,N","016000,1,9,9","+0150,1","+0133,1","10079,1",5.1,15,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T12:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"250,5,N,0046,5","07010,5,M,N","016093,5,N,5","+0150,5","+0128,5","10089,5",4.6,15,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T13:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"260,5,N,0077,5","07010,5,M,N","016093,5,N,5","+0161,5","+0083,5","10105,5",7.7,16.1,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T14:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"280,5,N,0093,5","05791,5,M,N","016093,5,N,5","+0156,5","+0072,5","10114,5",9.3,15.6,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T15:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"300,5,N,0098,5","05791,5,M,N","016093,5,N,5","+0150,5","+0067,5","10130,5",9.8,15,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T16:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"290,5,N,0088,5","05791,5,M,N","016093,5,N,5","+0139,5","+0056,5","10138,5",8.8,13.9,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T17:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"290,5,N,0088,5","01494,5,M,N","016093,5,N,5","+0139,5","+0056,5","10145,5",8.8,13.9,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T18:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"290,1,N,0088,1","99999,9,9,N","016000,1,9,9","+0139,1","+0056,1","10145,1",8.8,13.9,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T18:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"310,5,N,0088,5","01372,5,M,N","016093,5,N,5","+0133,5","+0050,5","10155,5",8.8,13.3,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T19:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"300,5,N,0088,5","05182,5,M,N","016093,5,N,5","+0122,5","+0028,5","10169,5",8.8,12.2,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T20:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"300,5,N,0067,5","05182,5,M,N","016093,5,N,5","+0111,5","+0028,5","10180,5",6.7,11.1,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T21:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"300,5,N,0041,5","05182,5,M,N","016093,5,N,5","+0100,5","+0028,5","10189,5",4.1,10,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T22:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"310,5,N,0046,5","05182,5,M,N","016093,5,N,5","+0094,5","+0017,5","10203,5",4.6,9.4,Non-extreme Wind,Non-Extreme
72406093721,2019-01-01T23:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"300,5,N,0046,5","05182,5,M,N","016093,5,N,5","+0083,5","+0017,5","10214,5",4.6,8.3,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T00:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"300,1,N,0046,1","99999,9,9,N","016000,1,9,9","+0083,1","+0017,1","10214,1",4.6,8.3,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T00:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"300,5,N,0031,5","07010,5,M,N","016093,5,N,5","+0078,5","+0017,5","10223,5",3.1,7.8,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T01:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"280,5,N,0026,5","07010,5,M,N","016093,5,N,5","+0061,5","+0017,5","10228,5",2.6,6.1,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T02:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"300,5,N,0026,5","07010,5,M,N","016093,5,N,5","+0061,5","+0017,5","10226,5",2.6,6.1,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T03:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"300,5,N,0026,5","07010,5,M,N","016093,5,N,5","+0056,5","+0006,5","10224,5",2.6,5.6,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T04:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"290,5,N,0021,5","07315,5,M,N","016093,5,N,5","+0056,5","+0006,5","10229,5",2.1,5.6,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T04:59:00,6,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",SOD  ,KBWI ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",n/a,n/a,n/a,n/a
72406093721,2019-01-02T05:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","07315,5,M,N","016093,5,N,5","+0044,5","+0011,5","10231,5",0,4.4,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T06:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0044,1","+0011,1","10231,1",0,4.4,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T06:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","05182,5,M,N","016093,5,N,5","+0050,5","+0006,5","10238,5",0,5,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T07:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"030,5,N,0021,5","01219,5,M,N","016093,5,N,5","+0056,5","+0006,5","10241,5",2.1,5.6,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T08:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"030,5,N,0021,5","07620,5,M,N","016093,5,N,5","+0056,5","+0006,5","10237,5",2.1,5.6,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T09:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"020,5,N,0021,5","07620,5,M,N","016093,5,N,5","+0056,5","+0000,5","10237,5",2.1,5.6,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T10:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"200,5,N,0015,5","07620,5,M,N","016093,5,N,5","+0039,5","+0006,5","10249,5",1.5,3.9,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T11:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"240,5,N,0015,5","01494,5,M,N","016093,5,N,5","+0033,5","+0011,5","10258,5",1.5,3.3,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T12:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"240,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0033,1","+0011,1","10258,1",1.5,3.3,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T12:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","01433,5,M,N","016093,5,N,5","+0044,5","+0017,5","10263,5",0,4.4,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T13:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","01372,5,M,N","016093,5,N,5","+0056,5","+0022,5","10269,5",0,5.6,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T14:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"130,5,N,0015,5","01402,5,M,N","016093,5,N,5","+0061,5","+0017,5","10274,5",1.5,6.1,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T15:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"100,5,N,0026,5","01463,5,M,N","016093,5,N,5","+0067,5","+0017,5","10264,5",2.6,6.7,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T16:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"160,5,N,0026,5","01341,5,M,N","016093,5,N,5","+0067,5","+0011,5","10258,5",2.6,6.7,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T17:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"120,5,N,0036,5","01311,5,M,N","016093,5,N,5","+0072,5","+0006,5","10250,5",3.6,7.2,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T18:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"120,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0072,1","+0006,1","10250,1",3.6,7.2,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T18:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"140,5,N,0026,5","01280,5,M,N","016093,5,N,5","+0072,5","+0000,5","10243,5",2.6,7.2,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T19:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","01219,5,M,N","016093,5,N,5","+0072,5","+0000,5","10240,5",0,7.2,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T20:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"160,5,N,0026,5","01189,5,M,N","016093,5,N,5","+0072,5","+0000,5","10231,5",2.6,7.2,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T21:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"130,5,N,0021,5","01189,5,M,N","016093,5,N,5","+0067,5","+0006,5","10221,5",2.1,6.7,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T22:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"140,5,N,0026,5","01128,5,M,N","016093,5,N,5","+0067,5","+0006,5","10218,5",2.6,6.7,Non-extreme Wind,Non-Extreme
72406093721,2019-01-02T23:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","01158,5,M,N","016093,5,N,5","+0061,5","+0011,5","10218,5",0,6.1,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T00:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0061,1","+0011,1","10218,1",0,6.1,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T00:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"100,5,N,0015,5","01189,5,M,N","016093,5,N,5","+0061,5","+0017,5","10211,5",1.5,6.1,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T01:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","01189,5,M,N","016093,5,N,5","+0061,5","+0022,5","10202,5",0,6.1,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T02:18:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"999,9,C,0000,5","00792,5,M,N","016093,5,N,5","+0061,5","+0022,5","99999,9",0,6.1,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T02:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","00640,5,M,N","016093,5,N,5","+0061,5","+0022,5","10193,5",0,6.1,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T03:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"160,5,N,0021,5","00488,5,M,N","016093,5,N,5","+0061,5","+0028,5","10177,5",2.1,6.1,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T04:25:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"150,5,N,0026,5","00396,5,M,N","016093,5,N,5","+0061,5","+0028,5","99999,9",2.6,6.1,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T04:52:00,6,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"150,5,N,0026,5","01311,5,M,N","016093,5,N,5","+0060,5","+0030,5","99999,9",2.6,6,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T04:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"150,5,N,0021,5","01311,5,M,N","016093,5,N,5","+0061,5","+0033,5","10163,5",2.1,6.1,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T04:59:00,6,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",SOD  ,KBWI ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",n/a,n/a,n/a,n/a
72406093721,2019-01-03T05:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,V,0015,5","01036,5,M,N","016093,5,N,5","+0067,5","+0039,5","10153,5",1.5,6.7,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T06:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"999,9,N,0015,1","99999,9,9,N","016000,1,9,9","+0067,1","+0039,1","10153,1",1.5,6.7,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T06:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","00975,5,M,N","016093,5,N,5","+0067,5","+0039,5","10148,5",0,6.7,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T07:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","04572,5,M,N","016093,5,N,5","+0056,5","+0039,5","10143,5",0,5.6,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T08:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"190,5,N,0015,5","03353,5,M,N","016093,5,N,5","+0056,5","+0039,5","10131,5",1.5,5.6,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T09:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","03048,5,M,N","016093,5,N,5","+0061,5","+0039,5","10127,5",0,6.1,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T10:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"260,5,N,0031,5","03353,5,M,N","016093,5,N,5","+0067,5","+0039,5","10129,5",3.1,6.7,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T11:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"250,5,N,0026,5","04267,5,M,N","016093,5,N,5","+0067,5","+0039,5","10131,5",2.6,6.7,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T12:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"250,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0067,1","+0039,1","10131,1",2.6,6.7,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T12:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"260,5,N,0021,5","03658,5,M,N","016093,5,N,5","+0067,5","+0039,5","10144,5",2.1,6.7,Non-extreme Wind,Non-Extreme
72406093721,2019-01-03T13:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"280,5,N,0015,5","03658,5,M,N","016093,5,N,5","+0067,5","+0039,5","10155,5",1.5,6.7,Non-extreme Wind,Non-Extreme
